name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
London,2020-09-09,21.6,15.5,18.4,21.6,15.5,18.4,13.8,75.2,0,0,0,,0,0,32.8,15.9,281.9,1023.2,61.1,37,71.3,6.1,3,,2020-09-09T06:26:21,2020-09-09T19:28:01,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-09-10,19.6,11.1,15.4,19.6,11.1,15.4,7.4,60,0,0,0,,0,0,24.5,9.6,356.9,1023.4,60.1,33.9,105.8,9.1,5,,2020-09-10T06:27:56,2020-09-10T19:25:44,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-09-11,19.1,9.1,14.5,19.1,9.1,14.5,8.3,67.6,0,0,0,,0,0,41,21.8,246.9,1017.4,68.6,33.4,78.5,6.7,3,,2020-09-11T06:29:32,2020-09-11T19:23:26,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2020-09-12,21.6,13,16.8,21.6,13,16.8,10,65.5,0,0,0,,0,0,38.2,19.2,247,1019.3,58.9,37.8,82.3,7.1,4,,2020-09-12T06:31:07,2020-09-12T19:21:09,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
London,2020-09-13,25.1,13.6,18.5,25.1,13.6,18.5,12.8,71.5,0,0,0,,0,0,34.9,17.6,220.8,1023.3,37.7,28.7,99.6,8.6,6,,2020-09-13T06:32:43,2020-09-13T19:18:51,0.87,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
London,2020-09-14,28.5,11.6,19.4,27.6,11.6,19.3,12.7,70.3,0,0,0,,0,0,22.3,13.4,111,1021.7,13.3,33.9,97.8,8.4,6,,2020-09-14T06:34:19,2020-09-14T19:16:33,0.9,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,F4685,03772099999,03770099999"
London,2020-09-15,30,16,21.8,30.3,16,21.9,15.7,70.6,0,0,0,,0,0,24.5,14.1,323,1017.9,39.9,19.2,96.8,8.4,5,,2020-09-15T06:35:54,2020-09-15T19:14:15,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-09-16,26,17.1,21.4,26,17.1,21.4,14.1,64.2,0,0,0,,0,0,39.2,19.8,40.4,1023.3,73.6,23.4,58.6,5,3,,2020-09-16T06:37:30,2020-09-16T19:11:56,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-09-17,22,13.6,16.9,22,13.6,16.9,9.5,63.3,0,0,0,,0,0,47.5,22.6,61.3,1028.2,41,26.6,92,7.8,5,,2020-09-17T06:39:06,2020-09-17T19:09:38,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-09-18,21.1,11.5,16.2,21.1,11.5,16.2,9.2,64.9,0,0,0,,0,0,49,28.2,58.9,1022.9,43,34.6,98.5,8.6,6,,2020-09-18T06:40:42,2020-09-18T19:07:19,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-09-19,25,13.6,18.5,25,13.6,18.5,10.1,61.5,0,0,0,,0,0,51.5,24.7,53.5,1017.4,41.9,29.1,86.8,7.3,5,,2020-09-19T06:42:18,2020-09-19T19:05:01,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-09-20,25,14.1,18.7,25,14.1,18.7,11.3,64.8,0,0,0,,0,0,42.1,17.9,43.7,1018.5,23.6,26.6,81.8,7.1,5,,2020-09-20T06:43:54,2020-09-20T19:02:42,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-09-21,24,14.1,17.1,24,14.1,17.1,11.8,73.6,0,0,0,,0,0,22,10.1,31.2,1017.6,46.7,20.1,35.5,2.9,2,,2020-09-21T06:45:31,2020-09-21T19:00:24,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-09-22,25,12.6,18,25,12.6,18,12.1,71.2,0,0,0,,0,0,41,25.7,219.3,1010,33.3,24.8,82.3,7.1,5,,2020-09-22T06:47:07,2020-09-22T18:58:05,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-09-23,18.6,12,16.2,18.6,12,16.2,13.4,83.7,4.404,100,12.5,rain,0,0,52.9,23.7,224.4,1000.5,76.1,25.8,53.5,4.5,3,,2020-09-23T06:48:44,2020-09-23T18:55:47,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-09-24,16.5,8.6,11.7,16.5,7.1,11.4,7.1,74.7,4.815,100,16.67,rain,0,0,58.4,23.9,212.8,996.4,57.6,35.9,82.1,6.9,6,,2020-09-24T06:50:20,2020-09-24T18:53:29,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-09-25,15,8,11.2,15,5.9,10.3,5.1,68.4,1.991,100,4.17,rain,0,0,65,35.6,312.6,1001.7,58.2,35.1,61.2,5.2,4,,2020-09-25T06:51:57,2020-09-25T18:51:10,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2020-09-26,12.6,7.5,10.5,12.6,4.3,9.4,4.2,65.5,0.001,100,4.17,rain,0,0,53.6,27.6,325.2,1011.1,47,40.7,64.8,5.6,4,,2020-09-26T06:53:34,2020-09-26T18:48:53,0.31,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-09-27,14,11,12.1,14,11,12.1,6.7,69.6,0,0,0,,0,0,58.3,27.6,346.1,1012.5,94.8,35.9,19.8,1.7,1,,2020-09-27T06:55:11,2020-09-27T18:46:35,0.35,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
London,2020-09-28,18.6,10.5,13.7,18.6,10.5,13.7,7.8,69,0,0,0,,0,0,31.3,16.4,294.7,1013.5,78.3,33,70.6,6.1,4,,2020-09-28T06:56:49,2020-09-28T18:44:17,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-09-29,19.1,13.2,15.7,19.1,13.2,15.7,12.7,83.4,1.996,100,8.33,rain,0,0,25.9,13.8,263.4,1015,74.6,17.8,30.3,2.5,1,,2020-09-29T06:58:27,2020-09-29T18:42:00,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,AR120,03772099999,03770099999"
London,2020-09-30,17.5,11,14.2,17.5,11,14.2,11.8,86,1.006,100,4.17,rain,0,0,56.5,24.6,191.7,1007.9,66.5,19.6,37.7,3.1,2,,2020-09-30T07:00:04,2020-09-30T18:39:43,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-01,16,11.5,13,16,11.5,13,8.7,76.6,5.985,100,4.17,rain,0,0,32.4,17.2,240.9,997.6,72.9,32.9,44.1,3.8,3,,2020-10-01T07:01:42,2020-10-01T18:37:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-02,14,11,12.5,14,11,12.5,11.1,91.2,13.585,100,16.67,rain,0,0,64.1,32.9,78.7,988.3,84.7,16.2,13,1.1,1,,2020-10-02T07:03:21,2020-10-02T18:35:10,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-03,15,11.5,13.8,15,11.5,13.8,12.2,89.8,43.724,100,12.5,rain,0,0,49.7,22.7,135.9,986.2,85.1,21.4,29.7,2.6,2,,2020-10-03T07:04:59,2020-10-03T18:32:54,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2020-10-04,11.1,9.1,10.1,11.1,6,8.9,9.1,93.6,28.2,100,16.67,rain,0,0,52.2,26.2,234.7,982.5,81.2,12.9,25,2,1,,2020-10-04T07:06:38,2020-10-04T18:30:39,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-05,17.6,9,12.7,17.6,6.8,12.2,10,84.9,0.6,100,8.33,rain,0,0,48.2,25.1,254.6,994.6,75.7,30.3,44.4,3.8,3,,2020-10-05T07:08:17,2020-10-05T18:28:24,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-06,16.1,11.5,13.3,16.1,11.5,13.3,10.1,81.6,5.786,100,12.5,rain,0,0,54.4,30.6,252.3,998.1,68.6,32.9,46.4,4.1,2,,2020-10-06T07:09:57,2020-10-06T18:26:09,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
London,2020-10-07,16.5,9.1,12.5,16.5,6.8,12.3,8.2,75.9,0,0,0,,0,0,48.6,24.3,260.7,1012.2,63.7,33.8,58,4.9,4,,2020-10-07T07:11:36,2020-10-07T18:23:55,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2020-10-08,18.1,9.6,14.7,18.1,9.6,14.7,11.9,83.5,5.198,100,8.33,rain,0,0,60.1,29,245.6,1011.7,81.6,25.3,30.5,2.6,1,,2020-10-08T07:13:16,2020-10-08T18:21:42,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,03772099999,03770099999"
London,2020-10-09,14.1,7.1,9.7,14.1,6.2,9.4,7.5,87.2,1.995,100,4.17,rain,0,0,46.1,22.9,263.6,1018.8,60.1,33.3,62.2,5.3,5,,2020-10-09T07:14:56,2020-10-09T18:19:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-10,13.1,5.1,9.1,13.1,2.6,8,6.4,83.6,0.2,100,8.33,rain,0,0,52.9,16.8,274.8,1022.4,56.4,41.1,41.5,3.5,2,,2020-10-10T07:16:37,2020-10-10T18:17:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
London,2020-10-11,14.1,7.6,10.5,14.1,6.2,10.1,6.8,79.3,0.994,100,4.17,rain,0,0,39.6,12.1,330.2,1025,60.7,38.6,51.8,4.6,3,,2020-10-11T07:18:18,2020-10-11T18:15:05,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-12,13.1,6.6,9.7,13.1,6.6,9.7,7.8,88.4,0.214,100,8.33,rain,0,0,31,10.2,222.1,1019.9,91.2,25.1,32.1,2.7,1,,2020-10-12T07:19:59,2020-10-12T18:12:54,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-13,11,7.1,9.6,11,6.1,9.3,8,90,8.966,100,8.33,rain,0,0,39.2,16.3,354.5,1010.5,81.1,21.2,22.5,1.8,1,,2020-10-13T07:21:40,2020-10-13T18:10:44,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-14,14.1,8.6,11,14.1,6.4,10.5,7.9,81.5,2.198,100,8.33,rain,0,0,47.9,20.6,40.2,1020.1,61.2,29.6,49.3,4.2,3,,2020-10-14T07:23:22,2020-10-14T18:08:35,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-15,13,8.5,10.2,13,6.4,9.2,6.8,79.6,0.599,100,8.33,rain,0,0,43.9,19.7,17.7,1024.4,58.2,34.9,38.8,3.3,2,,2020-10-15T07:25:04,2020-10-15T18:06:26,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-16,13,8,10.6,13,6.7,10,6.4,76.1,0.001,100,4.17,rain,0,0,30.2,13.7,28.3,1024.8,77,31.4,40.2,3.3,2,,2020-10-16T07:26:46,2020-10-16T18:04:19,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-17,12.5,10,10.9,12.5,10,10.9,7.2,78.2,0.002,100,4.17,rain,0,0,21.6,10.4,20.3,1022.7,92.6,30.6,25.7,2.4,1,,2020-10-17T07:28:29,2020-10-17T18:02:12,0.02,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-18,13,9.1,10.5,13,8.7,10.5,7.7,82.8,0.198,100,4.17,rain,0,0,14,6.7,282.6,1023.7,94.7,21.2,31.8,2.6,2,,2020-10-18T07:30:12,2020-10-18T18:00:06,0.06,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-19,15.6,8.6,12.3,15.6,7.5,12.2,7,71.1,0,0,0,,0,0,47.5,23.3,158.6,1015.7,86.2,28.2,44.7,3.8,2,,2020-10-19T07:31:55,2020-10-19T17:58:01,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-20,18.1,12.6,15.3,18.1,12.6,15.3,11.4,77.7,0.601,100,8.33,rain,0,0,54.7,29.4,186.9,1001.7,81.6,23.5,41.8,3.5,2,,2020-10-20T07:33:39,2020-10-20T17:55:57,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,03768099999,03772099999,03770099999"
London,2020-10-21,15.6,13.7,14.8,15.6,13.7,14.8,13.5,92,10.036,100,12.5,rain,0,0,48.2,26,190.9,996.8,86.5,18.6,14.8,1.2,1,,2020-10-21T07:35:23,2020-10-21T17:53:54,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2020-10-22,16.5,11.6,13.4,16.5,11.6,13.4,10.2,81.5,0.198,100,4.17,rain,0,0,47.2,22.8,232.7,1007.8,47.6,29.2,32.8,2.9,2,,2020-10-22T07:37:07,2020-10-22T17:51:52,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-23,15.6,9.6,12.7,15.6,8.6,12.7,10.2,85.4,0.005,100,8.33,rain,0,0,50,24.9,221.2,1008.5,73.7,25.3,40,3.3,2,,2020-10-23T07:38:51,2020-10-23T17:49:51,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-24,16.1,8.6,12.7,16.1,7.4,12.5,10,83.6,0.611,100,8.33,rain,0,0,61.6,35.1,201.1,1002.7,76.5,20.7,21.1,1.9,1,,2020-10-24T07:40:36,2020-10-24T17:47:52,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-25,12.5,8.6,10.4,12.5,7.1,9.7,7.8,84,8.071,100,12.5,rain,0,0,48.2,21.9,203.8,996.5,48,31.6,27.6,2.5,2,,2020-10-25T06:42:21,2020-10-25T16:45:53,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-26,13.1,7.5,9.8,13.1,5.2,8.7,6.7,81.2,0.001,100,4.17,rain,0,0,48.6,23.6,234.8,998,34.1,29.5,41.6,3.6,3,,2020-10-26T06:44:06,2020-10-26T16:43:56,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-27,14,7,9.9,14,5.6,9.1,8.2,89,1.017,100,8.33,rain,0,0,53.6,24.6,213,998.5,63.4,17.2,17,1.5,1,,2020-10-27T06:45:51,2020-10-27T16:42:00,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-28,13.5,8.3,10,13.5,5.2,8.2,6.6,80,2.002,100,8.33,rain,0,0,68.1,27.1,227.7,1002.6,52.2,27.6,33.3,2.7,2,,2020-10-28T06:47:37,2020-10-28T16:40:06,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-10-29,14.8,8.3,11.9,14.8,5.9,11.2,9.7,86.1,3.008,100,4.17,rain,0,0,52.6,26.9,226.7,1012.1,84.5,19.7,18,1.5,1,,2020-10-29T06:49:23,2020-10-29T16:38:13,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,D4121,03772099999,03770099999"
London,2020-10-30,16.3,14.6,15.3,16.3,14.6,15.3,12.9,85.5,0.004,100,12.5,rain,0,0,54.4,26.3,226.1,1016.2,93.2,20.4,17.6,1.4,1,,2020-10-30T06:51:08,2020-10-30T16:36:21,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2020-10-31,15.5,11,13.4,15.5,11,13.4,10.3,81.5,7.618,100,12.5,rain,0,0,59.3,29.2,203.1,1011.7,80.5,20,27.3,2.4,3,,2020-10-31T06:52:54,2020-10-31T16:34:31,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2020-11-01,17.5,10.7,14.7,17.5,10.7,14.7,11.8,82.6,0.399,100,12.5,rain,0,0,58.7,35.9,211.8,1003.4,86.6,15.2,24.4,2,1,,2020-11-01T06:54:40,2020-11-01T16:32:43,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2020-11-02,17.6,8.1,14.1,17.6,6.9,13.9,9.2,72.8,0.412,100,12.5,rain,0,0,69.8,40.9,236.4,1005.2,51,24.7,34.4,3.1,2,,2020-11-02T06:56:27,2020-11-02T16:30:56,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2020-11-03,10.6,5.6,8.1,10.6,3.5,6.2,4.5,77.9,9.765,100,8.33,rain,0,0,51.1,27.9,247.6,1019,53.2,28.8,34.2,3,3,,2020-11-03T06:58:13,2020-11-03T16:29:10,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2020-11-04,11.5,2.1,6.3,11.5,2.1,6.2,3.6,84.4,0.199,100,4.17,rain,0,0,23.4,9,299.9,1033.5,15.7,22.9,48.4,4.2,3,,2020-11-04T06:59:59,2020-11-04T16:27:27,0.63,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2020-11-05,10.1,3,5.5,10.1,3,5.5,4.5,93.5,0.001,100,4.17,rain,0,0,12.2,4.6,326.6,1038.6,56,5.6,26.3,2.4,2,,2020-11-05T07:01:45,2020-11-05T16:25:45,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,EGWU,EGLL,03768399999,03672099999,03781099999,03658099999,03772099999,03876099999,03680099999,D5621,EGLC,03770099999"
London,2020-11-06,11.6,3.5,7.8,11.6,2.3,7.2,4.6,81.7,0.2,100,4.17,rain,0,0,33.1,16.8,81.4,1029.2,75.4,16.9,28.5,2.5,1,,2020-11-06T07:03:31,2020-11-06T16:24:05,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-11-07,13.7,6,9.7,13.7,5.1,9.3,7.6,87.2,0,0,0,,0,0,22.7,9.2,88.9,1020.2,46,11,36.7,3.3,2,,2020-11-07T07:05:17,2020-11-07T16:22:26,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
London,2020-11-08,15.5,10.1,12.7,15.5,10.1,12.7,11.3,91.5,0.001,100,4.17,rain,0,0,20.2,8.8,133.8,1018.2,92.1,5.2,34.3,3,2,,2020-11-08T07:07:02,2020-11-08T16:20:50,0.75,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2020-11-09,17,11.6,13.6,17,11.6,13.6,12.4,92.5,4.007,100,12.5,rain,0,0,34.2,12,144.5,1019.4,84.9,11.2,28.9,2.5,2,,2020-11-09T07:08:48,2020-11-09T16:19:15,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2020-11-10,14.7,9.5,12.3,14.7,8.9,12.3,11,92.2,1,100,8.33,rain,0,0,23.8,10.5,192.1,1023.2,66,13.6,33.2,2.8,3,,2020-11-10T07:10:33,2020-11-10T16:17:43,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F4685,03772099999,03770099999"
